id,Target
106941,Graduate
106942,Dropped
106943,Dropped
106944,Dropped
106945,Dropped
106946,Graduate
106947,Graduate
106948,Graduate
106949,Graduate
106950,Dropped
106951,Enrolled
106952,Graduate
106953,Graduate
106954,Graduate
106955,Graduate
106956,Graduate
106957,Graduate
106958,Dropped
106959,Graduate
106960,Enrolled
106961,Dropped
106962,Graduate
106963,Dropped
106964,Dropped
106965,Graduate
106966,Dropped
106967,Dropped
106968,Dropped
106969,Graduate
106970,Enrolled
106971,Dropped
106972,Enrolled
106973,Graduate
106974,Dropped
106975,Enrolled
106976,Dropped
106977,Graduate
106978,Dropped
106979,Graduate
106980,Graduate
106981,Enrolled
106982,Dropped
106983,Dropped
106984,Graduate
106985,Dropped
106986,Graduate
106987,Dropped
106988,Graduate
106989,Dropped
106990,Dropped
106991,Graduate
106992,Graduate
106993,Graduate
106994,Dropped
106995,Dropped
106996,Graduate
106997,Graduate
106998,Graduate
106999,Graduate
107000,Enrolled
107001,Enrolled
107002,Dropped
107003,Dropped
107004,Graduate
107005,Graduate
107006,Dropped
107007,Dropped
107008,Graduate
107009,Graduate
107010,Graduate
107011,Graduate
107012,Graduate
107013,Enrolled
107014,Graduate
107015,Enrolled
107016,Graduate
107017,Graduate
107018,Graduate
107019,Dropped
107020,Graduate
107021,Graduate
107022,Dropped
107023,Graduate
107024,Graduate
107025,Enrolled
107026,Graduate
107027,Graduate
107028,Graduate
107029,Dropped
107030,Enrolled
107031,Graduate
107032,Graduate
107033,Dropped
107034,Graduate
107035,Graduate
107036,Graduate
107037,Graduate
107038,Graduate
107039,Dropped
107040,Dropped
107041,Dropped
107042,Dropped
107043,Dropped
107044,Graduate
107045,Dropped
107046,Graduate
107047,Graduate
107048,Dropped
107049,Enrolled
107050,Dropped
107051,Enrolled
107052,Graduate
107053,Dropped
107054,Graduate
107055,Dropped
107056,Dropped
107057,Enrolled
107058,Enrolled
107059,Graduate
107060,Enrolled
107061,Graduate
107062,Enrolled
107063,Enrolled
107064,Enrolled
107065,Dropped
107066,Graduate
107067,Graduate
107068,Graduate
107069,Graduate
107070,Graduate
107071,Dropped
107072,Graduate
107073,Enrolled
107074,Enrolled
107075,Graduate
107076,Graduate
107077,Graduate
107078,Graduate
107079,Enrolled
107080,Graduate
107081,Dropped
107082,Graduate
107083,Graduate
107084,Enrolled
107085,Graduate
107086,Graduate
107087,Graduate
107088,Graduate
107089,Graduate
107090,Dropped
107091,Graduate
107092,Graduate
107093,Enrolled
107094,Enrolled
107095,Enrolled
107096,Dropped
107097,Dropped
107098,Graduate
107099,Graduate
107100,Graduate
107101,Graduate
107102,Dropped
107103,Dropped
107104,Graduate
107105,Graduate
107106,Dropped
107107,Graduate
107108,Graduate
107109,Dropped
107110,Graduate
107111,Graduate
107112,Enrolled
107113,Dropped
107114,Graduate
107115,Graduate
107116,Graduate
107117,Enrolled
107118,Enrolled
107119,Dropped
107120,Dropped
107121,Enrolled
107122,Graduate
107123,Dropped
107124,Graduate
107125,Graduate
107126,Graduate
107127,Graduate
107128,Dropped
107129,Dropped
107130,Enrolled
107131,Enrolled
107132,Graduate
107133,Dropped
107134,Dropped
107135,Dropped
107136,Graduate
107137,Graduate
107138,Dropped
107139,Graduate
107140,Enrolled
107141,Dropped
107142,Enrolled
107143,Graduate
107144,Graduate
107145,Enrolled
107146,Graduate
107147,Graduate
107148,Enrolled
107149,Dropped
107150,Graduate
107151,Dropped
107152,Enrolled
107153,Graduate
107154,Enrolled
107155,Graduate
107156,Dropped
107157,Dropped
107158,Graduate
107159,Graduate
107160,Enrolled
107161,Dropped
107162,Dropped
107163,Graduate
107164,Graduate
107165,Dropped
107166,Dropped
107167,Graduate
107168,Enrolled
107169,Graduate
107170,Enrolled
107171,Dropped
107172,Dropped
107173,Graduate
107174,Dropped
107175,Dropped
107176,Graduate
107177,Enrolled
107178,Dropped
107179,Graduate
107180,Graduate
107181,Dropped
107182,Enrolled
107183,Enrolled
107184,Dropped
107185,Enrolled
107186,Dropped
107187,Graduate
107188,Dropped
107189,Graduate
107190,Dropped
107191,Enrolled
107192,Graduate
107193,Dropped
107194,Dropped
107195,Enrolled
107196,Enrolled
107197,Graduate
107198,Enrolled
107199,Dropped
107200,Dropped
107201,Graduate
107202,Enrolled
107203,Dropped
107204,Graduate
107205,Enrolled
107206,Enrolled
107207,Enrolled
107208,Enrolled
107209,Graduate
107210,Graduate
107211,Enrolled
107212,Dropped
107213,Dropped
107214,Dropped
107215,Graduate
107216,Dropped
107217,Dropped
107218,Dropped
107219,Graduate
107220,Graduate
107221,Dropped
107222,Enrolled
107223,Dropped
107224,Enrolled
107225,Graduate
107226,Dropped
107227,Graduate
107228,Enrolled
107229,Dropped
107230,Graduate
107231,Graduate
107232,Graduate
107233,Enrolled
107234,Graduate
107235,Graduate
107236,Graduate
107237,Graduate
107238,Graduate
107239,Enrolled
107240,Enrolled
107241,Dropped
107242,Enrolled
107243,Dropped
107244,Dropped
107245,Graduate
107246,Graduate
107247,Dropped
107248,Dropped
107249,Graduate
107250,Graduate
107251,Dropped
107252,Dropped
107253,Graduate
107254,Dropped
107255,Enrolled
107256,Dropped
107257,Graduate
107258,Graduate
107259,Graduate
107260,Dropped
107261,Graduate
107262,Graduate
107263,Graduate
107264,Dropped
107265,Enrolled
107266,Graduate
107267,Graduate
107268,Dropped
107269,Graduate
107270,Dropped
107271,Dropped
107272,Dropped
107273,Enrolled
107274,Graduate
107275,Dropped
107276,Enrolled
107277,Graduate
107278,Graduate
107279,Enrolled
107280,Dropped
107281,Graduate
107282,Graduate
107283,Graduate
107284,Graduate
107285,Enrolled
107286,Enrolled
107287,Dropped
107288,Dropped
107289,Enrolled
107290,Dropped
107291,Dropped
107292,Graduate
107293,Graduate
107294,Dropped
107295,Enrolled
107296,Dropped
107297,Graduate
107298,Graduate
107299,Dropped
107300,Enrolled
107301,Graduate
107302,Graduate
107303,Graduate
107304,Enrolled
107305,Graduate
107306,Dropped
107307,Graduate
107308,Dropped
107309,Dropped
107310,Dropped
107311,Graduate
107312,Enrolled
107313,Dropped
107314,Graduate
107315,Dropped
107316,Graduate
107317,Graduate
107318,Graduate
107319,Enrolled
107320,Graduate
107321,Graduate
107322,Graduate
107323,Dropped
107324,Graduate
107325,Graduate
107326,Graduate
107327,Graduate
107328,Graduate
107329,Enrolled
107330,Graduate
107331,Enrolled
107332,Enrolled
107333,Dropped
107334,Graduate
107335,Graduate
107336,Dropped
107337,Graduate
107338,Dropped
107339,Dropped
107340,Enrolled
107341,Enrolled
107342,Graduate
107343,Graduate
107344,Graduate
107345,Dropped
107346,Dropped
107347,Enrolled
107348,Dropped
107349,Graduate
107350,Enrolled
107351,Enrolled
107352,Dropped
107353,Graduate
107354,Dropped
107355,Graduate
107356,Graduate
107357,Enrolled
107358,Dropped
107359,Graduate
107360,Graduate
107361,Enrolled
107362,Graduate
107363,Dropped
107364,Graduate
107365,Graduate
107366,Graduate
107367,Dropped
107368,Enrolled
107369,Dropped
107370,Dropped
107371,Dropped
107372,Graduate
107373,Graduate
107374,Dropped
107375,Enrolled
107376,Dropped
107377,Enrolled
107378,Dropped
107379,Graduate
107380,Graduate
107381,Graduate
107382,Graduate
107383,Dropped
107384,Dropped
107385,Dropped
107386,Enrolled
107387,Dropped
107388,Dropped
107389,Dropped
107390,Enrolled
107391,Dropped
107392,Dropped
107393,Graduate
107394,Graduate
107395,Graduate
107396,Graduate
107397,Enrolled
107398,Dropped
107399,Graduate
107400,Graduate
107401,Dropped
107402,Graduate
107403,Graduate
107404,Dropped
107405,Graduate
107406,Enrolled
107407,Enrolled
107408,Graduate
107409,Graduate
107410,Dropped
107411,Graduate
107412,Graduate
107413,Dropped
107414,Graduate
107415,Enrolled
107416,Graduate
107417,Dropped
107418,Dropped
107419,Dropped
107420,Enrolled
107421,Dropped
107422,Enrolled
107423,Graduate
107424,Enrolled
107425,Graduate
107426,Dropped
107427,Enrolled
107428,Graduate
107429,Graduate
107430,Enrolled
107431,Dropped
107432,Graduate
107433,Enrolled
107434,Dropped
107435,Dropped
107436,Dropped
107437,Dropped
107438,Enrolled
107439,Dropped
107440,Graduate
107441,Enrolled
107442,Dropped
107443,Graduate
107444,Dropped
107445,Dropped
107446,Dropped
107447,Enrolled
107448,Graduate
107449,Dropped
107450,Enrolled
107451,Enrolled
107452,Graduate
107453,Dropped
107454,Enrolled
107455,Dropped
107456,Graduate
107457,Dropped
107458,Dropped
107459,Graduate
107460,Enrolled
107461,Enrolled
107462,Dropped
107463,Graduate
107464,Dropped
107465,Graduate
107466,Dropped
107467,Enrolled
107468,Graduate
107469,Graduate
107470,Graduate
107471,Dropped
107472,Dropped
107473,Dropped
107474,Dropped
107475,Dropped
107476,Enrolled
107477,Dropped
107478,Dropped
107479,Dropped
107480,Dropped
107481,Graduate
107482,Enrolled
107483,Enrolled
107484,Graduate
107485,Dropped
107486,Graduate
107487,Dropped
107488,Enrolled
107489,Graduate
107490,Enrolled
107491,Dropped
107492,Dropped
107493,Graduate
107494,Graduate
107495,Enrolled
107496,Enrolled
107497,Dropped
107498,Enrolled
107499,Dropped
107500,Dropped
107501,Graduate
107502,Enrolled
107503,Dropped
107504,Dropped
107505,Graduate
107506,Dropped
107507,Graduate
107508,Enrolled
107509,Dropped
107510,Dropped
107511,Dropped
107512,Graduate
107513,Dropped
107514,Dropped
107515,Dropped
107516,Enrolled
107517,Enrolled
107518,Enrolled
107519,Dropped
107520,Enrolled
107521,Graduate
107522,Dropped
107523,Dropped
107524,Dropped
107525,Graduate
107526,Dropped
107527,Enrolled
107528,Graduate
107529,Graduate
107530,Dropped
107531,Graduate
107532,Graduate
107533,Graduate
107534,Dropped
107535,Enrolled
107536,Graduate
107537,Graduate
107538,Graduate
107539,Dropped
107540,Dropped
107541,Enrolled
107542,Graduate
107543,Graduate
107544,Graduate
107545,Graduate
107546,Graduate
107547,Dropped
107548,Enrolled
107549,Graduate
107550,Dropped
107551,Dropped
107552,Enrolled
107553,Graduate
107554,Enrolled
107555,Dropped
107556,Graduate
107557,Dropped
107558,Graduate
107559,Graduate
107560,Graduate
107561,Dropped
107562,Dropped
107563,Graduate
107564,Dropped
107565,Enrolled
107566,Enrolled
107567,Enrolled
107568,Graduate
107569,Dropped
107570,Dropped
107571,Graduate
107572,Graduate
107573,Dropped
107574,Dropped
107575,Graduate
107576,Dropped
107577,Dropped
107578,Enrolled
107579,Graduate
107580,Dropped
107581,Enrolled
107582,Dropped
107583,Dropped
107584,Graduate
107585,Graduate
107586,Dropped
107587,Graduate
107588,Dropped
107589,Enrolled
107590,Graduate
107591,Graduate
107592,Dropped
107593,Graduate
107594,Dropped
107595,Graduate
107596,Graduate
107597,Enrolled
107598,Graduate
107599,Graduate
107600,Dropped
107601,Graduate
107602,Dropped
107603,Dropped
107604,Graduate
107605,Dropped
107606,Graduate
107607,Dropped
107608,Enrolled
107609,Dropped
107610,Dropped
107611,Dropped
107612,Graduate
107613,Dropped
107614,Enrolled
107615,Enrolled
107616,Graduate
107617,Dropped
107618,Enrolled
107619,Enrolled
107620,Dropped
107621,Enrolled
107622,Graduate
107623,Dropped
107624,Graduate
107625,Graduate
107626,Dropped
107627,Enrolled
107628,Dropped
107629,Graduate
107630,Enrolled
107631,Graduate
107632,Graduate
107633,Dropped
107634,Graduate
107635,Enrolled
107636,Dropped
107637,Graduate
107638,Dropped
107639,Graduate
107640,Dropped
107641,Dropped
107642,Graduate
107643,Dropped
107644,Dropped
107645,Graduate
107646,Graduate
107647,Graduate
107648,Dropped
107649,Enrolled
107650,Graduate
107651,Graduate
107652,Enrolled
107653,Dropped
107654,Graduate
107655,Dropped
107656,Dropped
107657,Dropped
107658,Enrolled
107659,Dropped
107660,Dropped
107661,Enrolled
107662,Enrolled
107663,Graduate
107664,Dropped
107665,Graduate
107666,Dropped
107667,Graduate
107668,Dropped
107669,Graduate
107670,Dropped
107671,Enrolled
107672,Graduate
107673,Dropped
107674,Dropped
107675,Graduate
107676,Dropped
107677,Dropped
107678,Graduate
107679,Graduate
107680,Dropped
107681,Dropped
107682,Graduate
107683,Graduate
107684,Enrolled
107685,Dropped
107686,Dropped
107687,Graduate
107688,Graduate
107689,Enrolled
107690,Graduate
107691,Graduate
107692,Enrolled
107693,Enrolled
107694,Graduate
107695,Enrolled
107696,Dropped
107697,Dropped
107698,Enrolled
107699,Graduate
107700,Graduate
107701,Graduate
107702,Graduate
107703,Dropped
107704,Graduate
107705,Graduate
107706,Enrolled
107707,Enrolled
107708,Graduate
107709,Graduate
107710,Graduate
107711,Enrolled
107712,Graduate
107713,Graduate
107714,Dropped
107715,Graduate
107716,Graduate
107717,Dropped
107718,Graduate
107719,Enrolled
107720,Enrolled
107721,Graduate
107722,Graduate
107723,Graduate
107724,Graduate
107725,Graduate
107726,Enrolled
107727,Dropped
107728,Dropped
107729,Dropped
107730,Dropped
107731,Dropped
107732,Graduate
107733,Dropped
107734,Dropped
107735,Graduate
107736,Enrolled
107737,Graduate
107738,Enrolled
107739,Graduate
107740,Enrolled
107741,Graduate
107742,Enrolled
107743,Dropped
107744,Enrolled
107745,Graduate
107746,Dropped
107747,Dropped
107748,Graduate
107749,Dropped
107750,Dropped
107751,Graduate
107752,Dropped
107753,Graduate
107754,Dropped
107755,Enrolled
107756,Dropped
107757,Enrolled
107758,Graduate
107759,Dropped
107760,Enrolled
107761,Dropped
107762,Graduate
107763,Graduate
107764,Dropped
107765,Dropped
107766,Dropped
107767,Graduate
107768,Dropped
107769,Dropped
107770,Enrolled
107771,Dropped
107772,Graduate
107773,Graduate
107774,Dropped
107775,Graduate
107776,Graduate
107777,Graduate
107778,Graduate
107779,Enrolled
107780,Dropped
107781,Graduate
107782,Graduate
107783,Graduate
107784,Graduate
107785,Dropped
107786,Graduate
107787,Dropped
107788,Graduate
107789,Enrolled
107790,Graduate
107791,Graduate
107792,Graduate
107793,Enrolled
107794,Graduate
107795,Dropped
107796,Graduate
107797,Dropped
107798,Dropped
107799,Dropped
107800,Graduate
107801,Graduate
107802,Enrolled
107803,Enrolled
107804,Enrolled
107805,Graduate
107806,Dropped
107807,Enrolled
107808,Graduate
107809,Graduate
107810,Graduate
107811,Graduate
107812,Graduate
107813,Dropped
107814,Graduate
107815,Graduate
107816,Dropped
107817,Dropped
107818,Enrolled
107819,Dropped
107820,Enrolled
107821,Enrolled
107822,Enrolled
107823,Graduate
107824,Graduate
107825,Graduate
107826,Graduate
107827,Dropped
107828,Dropped
107829,Dropped
107830,Enrolled
107831,Enrolled
107832,Dropped
107833,Graduate
107834,Dropped
107835,Graduate
107836,Dropped
107837,Dropped
107838,Graduate
107839,Dropped
107840,Dropped
107841,Dropped
107842,Dropped
107843,Dropped
107844,Enrolled
107845,Dropped
107846,Graduate
107847,Graduate
107848,Graduate
107849,Graduate
107850,Dropped
107851,Graduate
107852,Enrolled
107853,Enrolled
107854,Dropped
107855,Graduate
107856,Dropped
107857,Dropped
107858,Dropped
107859,Graduate
107860,Enrolled
107861,Graduate
107862,Graduate
107863,Graduate
107864,Enrolled
107865,Dropped
107866,Dropped
107867,Dropped
107868,Graduate
107869,Graduate
107870,Dropped
107871,Enrolled
107872,Graduate
107873,Dropped
107874,Graduate
107875,Enrolled
107876,Dropped
107877,Dropped
107878,Dropped
107879,Enrolled
107880,Enrolled
107881,Dropped
107882,Enrolled
107883,Enrolled
107884,Dropped
107885,Dropped
107886,Graduate
107887,Graduate
107888,Graduate
107889,Dropped
107890,Graduate
107891,Dropped
107892,Graduate
107893,Enrolled
107894,Graduate
107895,Dropped
107896,Graduate
107897,Dropped
107898,Graduate
107899,Enrolled
107900,Enrolled
107901,Graduate
107902,Dropped
107903,Enrolled
107904,Dropped
107905,Dropped
107906,Dropped
107907,Dropped
107908,Enrolled
107909,Dropped
107910,Dropped
107911,Graduate
107912,Enrolled
107913,Dropped
107914,Dropped
107915,Dropped
107916,Dropped
107917,Dropped
107918,Graduate
107919,Dropped
107920,Graduate
107921,Dropped
107922,Dropped
107923,Dropped
107924,Enrolled
107925,Dropped
107926,Graduate
107927,Dropped
107928,Graduate
107929,Dropped
107930,Dropped
107931,Graduate
107932,Graduate
107933,Graduate
107934,Graduate
107935,Dropped
107936,Enrolled
107937,Dropped
107938,Enrolled
107939,Enrolled
107940,Graduate
107941,Graduate
107942,Dropped
107943,Graduate
107944,Enrolled
107945,Enrolled
107946,Dropped
107947,Graduate
107948,Enrolled
107949,Graduate
107950,Enrolled
107951,Dropped
107952,Graduate
107953,Enrolled
107954,Enrolled
107955,Graduate
107956,Dropped
107957,Dropped
107958,Graduate
107959,Dropped
107960,Graduate
107961,Dropped
107962,Graduate
107963,Enrolled
107964,Dropped
107965,Dropped
107966,Enrolled
107967,Enrolled
107968,Enrolled
107969,Graduate
107970,Enrolled
107971,Graduate
107972,Graduate
107973,Enrolled
107974,Graduate
107975,Dropped
107976,Graduate
107977,Dropped
107978,Graduate
107979,Graduate
107980,Enrolled
107981,Enrolled
107982,Graduate
107983,Enrolled
107984,Enrolled
107985,Graduate
107986,Enrolled
107987,Enrolled
107988,Enrolled
107989,Dropped
107990,Dropped
107991,Graduate
107992,Dropped
107993,Graduate
107994,Dropped
107995,Graduate
107996,Graduate
107997,Dropped
107998,Graduate
107999,Graduate
108000,Dropped
108001,Dropped
108002,Enrolled
108003,Graduate
108004,Dropped
108005,Dropped
108006,Dropped
108007,Graduate
108008,Graduate
108009,Dropped
108010,Graduate
108011,Graduate
108012,Dropped
108013,Graduate
108014,Dropped
108015,Graduate
108016,Dropped
108017,Dropped
108018,Graduate
108019,Enrolled
108020,Graduate
108021,Graduate
108022,Dropped
108023,Enrolled
108024,Dropped
108025,Graduate
108026,Enrolled
108027,Graduate
108028,Graduate
108029,Enrolled
108030,Dropped
108031,Dropped
108032,Graduate
108033,Dropped
108034,Dropped
108035,Enrolled
108036,Graduate
108037,Graduate
108038,Graduate
108039,Dropped
108040,Graduate
108041,Enrolled
108042,Dropped
108043,Enrolled
108044,Dropped
108045,Dropped
108046,Dropped
108047,Dropped
108048,Dropped
108049,Graduate
108050,Dropped
108051,Dropped
108052,Enrolled
108053,Graduate
108054,Graduate
108055,Graduate
108056,Graduate
108057,Enrolled
108058,Graduate
108059,Dropped
108060,Graduate
108061,Dropped
108062,Enrolled
108063,Graduate
108064,Enrolled
108065,Graduate
108066,Dropped
108067,Dropped
108068,Graduate
108069,Graduate
108070,Dropped
108071,Dropped
108072,Enrolled
108073,Enrolled
108074,Dropped
108075,Dropped
108076,Enrolled
108077,Graduate
108078,Dropped
108079,Enrolled
108080,Dropped
108081,Enrolled
108082,Dropped
108083,Enrolled
108084,Dropped
108085,Graduate
108086,Enrolled
108087,Enrolled
108088,Dropped
108089,Dropped
108090,Graduate
108091,Enrolled
108092,Graduate
108093,Enrolled
108094,Dropped
108095,Dropped
108096,Enrolled
108097,Enrolled
108098,Dropped
108099,Graduate
108100,Dropped
108101,Graduate
108102,Dropped
108103,Graduate
108104,Dropped
108105,Graduate
108106,Dropped
108107,Graduate
108108,Dropped
108109,Enrolled
108110,Graduate
108111,Dropped
108112,Graduate
108113,Dropped
108114,Graduate
108115,Enrolled
